No,Sex,Genotype,Food,Rep,time
14.0,M,Dup,III,2.0,32.0
14.0,M,Dup,III,2.0,32.0
14.0,M,Dup,III,2.0,32.0
14.0,M,Dup,III,2.0,34.0
14.0,M,Dup,III,2.0,36.0
14.0,M,Dup,III,2.0,36.0
14.0,M,Dup,III,2.0,36.0
14.0,M,Dup,III,2.0,36.0
14.0,M,Dup,III,2.0,38.0
14.0,M,Dup,III,2.0,38.0
14.0,M,Dup,III,2.0,41.0
14.0,M,Dup,III,2.0,41.0
14.0,M,Dup,III,2.0,41.0
14.0,M,Dup,III,2.0,41.0
14.0,M,Dup,III,2.0,41.0
14.0,M,Dup,III,2.0,41.0
14.0,M,Dup,III,2.0,43.0
14.0,M,Dup,III,2.0,43.0
14.0,M,Dup,III,2.0,45.0
14.0,M,Dup,III,2.0,45.0
14.0,M,Dup,III,2.0,47.0
14.0,M,Dup,III,2.0,50.0
14.0,M,Dup,III,2.0,50.0
14.0,M,Dup,III,2.0,50.0
14.0,M,Dup,III,2.0,50.0
14.0,M,Dup,III,2.0,50.0
14.0,M,Dup,III,2.0,54.0
14.0,M,Dup,III,2.0,57.0
14.0,M,Dup,III,2.0,57.0
14.0,M,Dup,III,2.0,57.0
14.0,M,Dup,III,2.0,57.0
14.0,M,Dup,III,2.0,59.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,61.0
14.0,M,Dup,III,2.0,64.0
14.0,M,Dup,III,2.0,66.0
14.0,M,Dup,III,2.0,66.0
14.0,M,Dup,III,2.0,66.0
14.0,M,Dup,III,2.0,66.0
14.0,M,Dup,III,2.0,66.0
14.0,M,Dup,III,2.0,66.0
14.0,M,Dup,III,2.0,66.0
14.0,M,Dup,III,2.0,66.0
14.0,M,Dup,III,2.0,68.0
14.0,M,Dup,III,2.0,68.0
14.0,M,Dup,III,2.0,71.0
14.0,M,Dup,III,2.0,71.0
14.0,M,Dup,III,2.0,71.0
14.0,M,Dup,III,2.0,73.0
14.0,M,Dup,III,2.0,75.0
14.0,M,Dup,III,2.0,78.0
15.0,M,Dup,III,3.0,7.0
15.0,M,Dup,III,3.0,9.0
15.0,M,Dup,III,3.0,20.0
15.0,M,Dup,III,3.0,26.0
15.0,M,Dup,III,3.0,26.0
15.0,M,Dup,III,3.0,30.0
15.0,M,Dup,III,3.0,30.0
15.0,M,Dup,III,3.0,30.0
15.0,M,Dup,III,3.0,30.0
15.0,M,Dup,III,3.0,30.0
15.0,M,Dup,III,3.0,32.0
15.0,M,Dup,III,3.0,32.0
15.0,M,Dup,III,3.0,34.0
15.0,M,Dup,III,3.0,34.0
15.0,M,Dup,III,3.0,34.0
15.0,M,Dup,III,3.0,34.0
15.0,M,Dup,III,3.0,36.0
15.0,M,Dup,III,3.0,36.0
15.0,M,Dup,III,3.0,38.0
15.0,M,Dup,III,3.0,38.0
15.0,M,Dup,III,3.0,43.0
15.0,M,Dup,III,3.0,43.0
15.0,M,Dup,III,3.0,43.0
15.0,M,Dup,III,3.0,43.0
15.0,M,Dup,III,3.0,43.0
15.0,M,Dup,III,3.0,43.0
15.0,M,Dup,III,3.0,45.0
15.0,M,Dup,III,3.0,45.0
15.0,M,Dup,III,3.0,47.0
15.0,M,Dup,III,3.0,47.0
15.0,M,Dup,III,3.0,50.0
15.0,M,Dup,III,3.0,50.0
15.0,M,Dup,III,3.0,52.0
15.0,M,Dup,III,3.0,52.0
15.0,M,Dup,III,3.0,52.0
15.0,M,Dup,III,3.0,52.0
15.0,M,Dup,III,3.0,52.0
15.0,M,Dup,III,3.0,54.0
15.0,M,Dup,III,3.0,54.0
15.0,M,Dup,III,3.0,54.0
15.0,M,Dup,III,3.0,57.0
15.0,M,Dup,III,3.0,59.0
15.0,M,Dup,III,3.0,59.0
15.0,M,Dup,III,3.0,59.0
15.0,M,Dup,III,3.0,61.0
15.0,M,Dup,III,3.0,61.0
15.0,M,Dup,III,3.0,61.0
15.0,M,Dup,III,3.0,61.0
15.0,M,Dup,III,3.0,61.0
15.0,M,Dup,III,3.0,61.0
15.0,M,Dup,III,3.0,61.0
15.0,M,Dup,III,3.0,64.0
15.0,M,Dup,III,3.0,64.0
15.0,M,Dup,III,3.0,64.0
15.0,M,Dup,III,3.0,64.0
15.0,M,Dup,III,3.0,71.0
15.0,M,Dup,III,3.0,71.0
15.0,M,Dup,III,3.0,71.0
15.0,M,Dup,III,3.0,78.0
16.0,M,Del,III,1.0,9.0
16.0,M,Del,III,1.0,16.0
16.0,M,Del,III,1.0,28.0
16.0,M,Del,III,1.0,28.0
16.0,M,Del,III,1.0,32.0
16.0,M,Del,III,1.0,32.0
16.0,M,Del,III,1.0,34.0
16.0,M,Del,III,1.0,34.0
16.0,M,Del,III,1.0,36.0
16.0,M,Del,III,1.0,36.0
16.0,M,Del,III,1.0,36.0
16.0,M,Del,III,1.0,38.0
16.0,M,Del,III,1.0,38.0
16.0,M,Del,III,1.0,38.0
16.0,M,Del,III,1.0,38.0
16.0,M,Del,III,1.0,41.0
16.0,M,Del,III,1.0,43.0
16.0,M,Del,III,1.0,43.0
16.0,M,Del,III,1.0,43.0
16.0,M,Del,III,1.0,43.0
16.0,M,Del,III,1.0,45.0
16.0,M,Del,III,1.0,47.0
16.0,M,Del,III,1.0,47.0
16.0,M,Del,III,1.0,50.0
16.0,M,Del,III,1.0,50.0
16.0,M,Del,III,1.0,50.0
16.0,M,Del,III,1.0,52.0
16.0,M,Del,III,1.0,54.0
16.0,M,Del,III,1.0,57.0
16.0,M,Del,III,1.0,57.0
16.0,M,Del,III,1.0,57.0
16.0,M,Del,III,1.0,57.0
16.0,M,Del,III,1.0,57.0
16.0,M,Del,III,1.0,57.0
16.0,M,Del,III,1.0,59.0
16.0,M,Del,III,1.0,59.0
16.0,M,Del,III,1.0,61.0
16.0,M,Del,III,1.0,61.0
16.0,M,Del,III,1.0,61.0
16.0,M,Del,III,1.0,64.0
16.0,M,Del,III,1.0,66.0
16.0,M,Del,III,1.0,66.0
16.0,M,Del,III,1.0,71.0
16.0,M,Del,III,1.0,71.0
16.0,M,Del,III,1.0,75.0
16.0,M,Del,III,1.0,75.0
16.0,M,Del,III,1.0,75.0
16.0,M,Del,III,1.0,78.0
16.0,M,Del,III,1.0,78.0
16.0,M,Del,III,1.0,78.0
16.0,M,Del,III,1.0,83.0
16.0,M,Del,III,1.0,83.0
16.0,M,Del,III,1.0,85.0
17.0,M,Del,III,2.0,13.0
17.0,M,Del,III,2.0,16.0
17.0,M,Del,III,2.0,16.0
17.0,M,Del,III,2.0,24.0
17.0,M,Del,III,2.0,26.0
17.0,M,Del,III,2.0,26.0
17.0,M,Del,III,2.0,26.0
17.0,M,Del,III,2.0,26.0
17.0,M,Del,III,2.0,26.0
17.0,M,Del,III,2.0,26.0
17.0,M,Del,III,2.0,34.0
17.0,M,Del,III,2.0,38.0
17.0,M,Del,III,2.0,41.0
17.0,M,Del,III,2.0,41.0
17.0,M,Del,III,2.0,43.0
17.0,M,Del,III,2.0,43.0
17.0,M,Del,III,2.0,47.0
17.0,M,Del,III,2.0,47.0
17.0,M,Del,III,2.0,47.0
17.0,M,Del,III,2.0,47.0
17.0,M,Del,III,2.0,50.0
17.0,M,Del,III,2.0,50.0
17.0,M,Del,III,2.0,52.0
17.0,M,Del,III,2.0,54.0
17.0,M,Del,III,2.0,54.0
17.0,M,Del,III,2.0,54.0
17.0,M,Del,III,2.0,54.0
17.0,M,Del,III,2.0,54.0
17.0,M,Del,III,2.0,57.0
17.0,M,Del,III,2.0,59.0
17.0,M,Del,III,2.0,59.0
17.0,M,Del,III,2.0,61.0
17.0,M,Del,III,2.0,61.0
17.0,M,Del,III,2.0,61.0
17.0,M,Del,III,2.0,61.0
17.0,M,Del,III,2.0,61.0
17.0,M,Del,III,2.0,61.0
17.0,M,Del,III,2.0,68.0
17.0,M,Del,III,2.0,71.0
17.0,M,Del,III,2.0,71.0
17.0,M,Del,III,2.0,71.0
17.0,M,Del,III,2.0,73.0
17.0,M,Del,III,2.0,73.0
17.0,M,Del,III,2.0,73.0
17.0,M,Del,III,2.0,75.0
17.0,M,Del,III,2.0,75.0
17.0,M,Del,III,2.0,75.0
17.0,M,Del,III,2.0,78.0
17.0,M,Del,III,2.0,78.0
17.0,M,Del,III,2.0,78.0
17.0,M,Del,III,2.0,78.0
17.0,M,Del,III,2.0,78.0
17.0,M,Del,III,2.0,83.0
17.0,M,Del,III,2.0,90.0
17.0,M,Del,III,2.0,92.0
18.0,M,Del,III,3.0,20.0
18.0,M,Del,III,3.0,20.0
18.0,M,Del,III,3.0,22.0
18.0,M,Del,III,3.0,22.0
18.0,M,Del,III,3.0,24.0
18.0,M,Del,III,3.0,24.0
18.0,M,Del,III,3.0,28.0
18.0,M,Del,III,3.0,32.0
18.0,M,Del,III,3.0,32.0
18.0,M,Del,III,3.0,34.0
18.0,M,Del,III,3.0,36.0
18.0,M,Del,III,3.0,36.0
18.0,M,Del,III,3.0,36.0
18.0,M,Del,III,3.0,38.0
18.0,M,Del,III,3.0,38.0
18.0,M,Del,III,3.0,38.0
18.0,M,Del,III,3.0,41.0
18.0,M,Del,III,3.0,41.0
18.0,M,Del,III,3.0,41.0
18.0,M,Del,III,3.0,43.0
18.0,M,Del,III,3.0,45.0
18.0,M,Del,III,3.0,45.0
18.0,M,Del,III,3.0,47.0
18.0,M,Del,III,3.0,47.0
18.0,M,Del,III,3.0,50.0
18.0,M,Del,III,3.0,50.0
18.0,M,Del,III,3.0,50.0
18.0,M,Del,III,3.0,50.0
18.0,M,Del,III,3.0,50.0
18.0,M,Del,III,3.0,52.0
18.0,M,Del,III,3.0,52.0
18.0,M,Del,III,3.0,54.0
18.0,M,Del,III,3.0,54.0
18.0,M,Del,III,3.0,54.0
18.0,M,Del,III,3.0,57.0
18.0,M,Del,III,3.0,57.0
18.0,M,Del,III,3.0,57.0
18.0,M,Del,III,3.0,57.0
18.0,M,Del,III,3.0,57.0
18.0,M,Del,III,3.0,59.0
18.0,M,Del,III,3.0,59.0
18.0,M,Del,III,3.0,59.0
18.0,M,Del,III,3.0,59.0
18.0,M,Del,III,3.0,59.0
18.0,M,Del,III,3.0,61.0
18.0,M,Del,III,3.0,64.0
18.0,M,Del,III,3.0,66.0
18.0,M,Del,III,3.0,66.0
18.0,M,Del,III,3.0,66.0
18.0,M,Del,III,3.0,66.0
18.0,M,Del,III,3.0,66.0
18.0,M,Del,III,3.0,66.0
18.0,M,Del,III,3.0,66.0
18.0,M,Del,III,3.0,68.0
18.0,M,Del,III,3.0,68.0
18.0,M,Del,III,3.0,68.0
18.0,M,Del,III,3.0,71.0
18.0,M,Del,III,3.0,73.0
19.0,M,C14,III,1.0,38.0
19.0,M,C14,III,1.0,41.0
19.0,M,C14,III,1.0,43.0
19.0,M,C14,III,1.0,45.0
19.0,M,C14,III,1.0,45.0
19.0,M,C14,III,1.0,45.0
19.0,M,C14,III,1.0,50.0
19.0,M,C14,III,1.0,50.0
19.0,M,C14,III,1.0,50.0
19.0,M,C14,III,1.0,50.0
19.0,M,C14,III,1.0,50.0
19.0,M,C14,III,1.0,50.0
19.0,M,C14,III,1.0,50.0
19.0,M,C14,III,1.0,50.0
19.0,M,C14,III,1.0,50.0
19.0,M,C14,III,1.0,52.0
19.0,M,C14,III,1.0,52.0
19.0,M,C14,III,1.0,52.0
19.0,M,C14,III,1.0,52.0
19.0,M,C14,III,1.0,52.0
19.0,M,C14,III,1.0,52.0
19.0,M,C14,III,1.0,52.0
19.0,M,C14,III,1.0,54.0
19.0,M,C14,III,1.0,54.0
19.0,M,C14,III,1.0,54.0
19.0,M,C14,III,1.0,54.0
19.0,M,C14,III,1.0,54.0
19.0,M,C14,III,1.0,54.0
19.0,M,C14,III,1.0,57.0
19.0,M,C14,III,1.0,57.0
19.0,M,C14,III,1.0,59.0
19.0,M,C14,III,1.0,61.0
19.0,M,C14,III,1.0,64.0
19.0,M,C14,III,1.0,64.0
19.0,M,C14,III,1.0,64.0
19.0,M,C14,III,1.0,68.0
19.0,M,C14,III,1.0,73.0
19.0,M,C14,III,1.0,73.0
19.0,M,C14,III,1.0,78.0
19.0,M,C14,III,1.0,80.0
20.0,M,C14,III,2.0,7.0
20.0,M,C14,III,2.0,7.0
20.0,M,C14,III,2.0,24.0
20.0,M,C14,III,2.0,32.0
20.0,M,C14,III,2.0,34.0
20.0,M,C14,III,2.0,34.0
20.0,M,C14,III,2.0,36.0
20.0,M,C14,III,2.0,43.0
20.0,M,C14,III,2.0,43.0
20.0,M,C14,III,2.0,43.0
20.0,M,C14,III,2.0,45.0
20.0,M,C14,III,2.0,47.0
20.0,M,C14,III,2.0,50.0
20.0,M,C14,III,2.0,50.0
20.0,M,C14,III,2.0,50.0
20.0,M,C14,III,2.0,52.0
20.0,M,C14,III,2.0,52.0
20.0,M,C14,III,2.0,52.0
20.0,M,C14,III,2.0,54.0
20.0,M,C14,III,2.0,54.0
20.0,M,C14,III,2.0,57.0
20.0,M,C14,III,2.0,57.0
20.0,M,C14,III,2.0,57.0
20.0,M,C14,III,2.0,57.0
20.0,M,C14,III,2.0,57.0
20.0,M,C14,III,2.0,57.0
20.0,M,C14,III,2.0,57.0
20.0,M,C14,III,2.0,57.0
20.0,M,C14,III,2.0,57.0
20.0,M,C14,III,2.0,59.0
20.0,M,C14,III,2.0,61.0
20.0,M,C14,III,2.0,61.0
20.0,M,C14,III,2.0,61.0
20.0,M,C14,III,2.0,61.0
20.0,M,C14,III,2.0,61.0
20.0,M,C14,III,2.0,61.0
20.0,M,C14,III,2.0,61.0
20.0,M,C14,III,2.0,61.0
20.0,M,C14,III,2.0,66.0
20.0,M,C14,III,2.0,66.0
20.0,M,C14,III,2.0,68.0
20.0,M,C14,III,2.0,68.0
20.0,M,C14,III,2.0,68.0
20.0,M,C14,III,2.0,68.0
20.0,M,C14,III,2.0,71.0
20.0,M,C14,III,2.0,71.0
20.0,M,C14,III,2.0,71.0
20.0,M,C14,III,2.0,71.0
20.0,M,C14,III,2.0,73.0
20.0,M,C14,III,2.0,73.0
20.0,M,C14,III,2.0,73.0
20.0,M,C14,III,2.0,75.0
20.0,M,C14,III,2.0,78.0
20.0,M,C14,III,2.0,78.0
20.0,M,C14,III,2.0,83.0
21.0,M,C14,III,3.0,16.0
21.0,M,C14,III,3.0,32.0
21.0,M,C14,III,3.0,34.0
21.0,M,C14,III,3.0,36.0
21.0,M,C14,III,3.0,36.0
21.0,M,C14,III,3.0,45.0
21.0,M,C14,III,3.0,45.0
21.0,M,C14,III,3.0,45.0
21.0,M,C14,III,3.0,47.0
21.0,M,C14,III,3.0,47.0
21.0,M,C14,III,3.0,47.0
21.0,M,C14,III,3.0,50.0
21.0,M,C14,III,3.0,50.0
21.0,M,C14,III,3.0,50.0
21.0,M,C14,III,3.0,50.0
21.0,M,C14,III,3.0,50.0
21.0,M,C14,III,3.0,50.0
21.0,M,C14,III,3.0,50.0
21.0,M,C14,III,3.0,52.0
21.0,M,C14,III,3.0,52.0
21.0,M,C14,III,3.0,52.0
21.0,M,C14,III,3.0,54.0
21.0,M,C14,III,3.0,57.0
21.0,M,C14,III,3.0,57.0
21.0,M,C14,III,3.0,57.0
21.0,M,C14,III,3.0,57.0
21.0,M,C14,III,3.0,59.0
21.0,M,C14,III,3.0,59.0
21.0,M,C14,III,3.0,59.0
21.0,M,C14,III,3.0,61.0
21.0,M,C14,III,3.0,61.0
21.0,M,C14,III,3.0,61.0
21.0,M,C14,III,3.0,64.0
21.0,M,C14,III,3.0,64.0
21.0,M,C14,III,3.0,64.0
21.0,M,C14,III,3.0,66.0
21.0,M,C14,III,3.0,66.0
21.0,M,C14,III,3.0,68.0
21.0,M,C14,III,3.0,71.0
21.0,M,C14,III,3.0,71.0
21.0,M,C14,III,3.0,71.0
21.0,M,C14,III,3.0,73.0
21.0,M,C14,III,3.0,73.0
21.0,M,C14,III,3.0,73.0
21.0,M,C14,III,3.0,73.0
21.0,M,C14,III,3.0,73.0
21.0,M,C14,III,3.0,75.0
21.0,M,C14,III,3.0,78.0
21.0,M,C14,III,3.0,80.0
22.0,M,C31,III,1.0,9.0
22.0,M,C31,III,1.0,9.0
22.0,M,C31,III,1.0,18.0
22.0,M,C31,III,1.0,20.0
22.0,M,C31,III,1.0,28.0
22.0,M,C31,III,1.0,30.0
22.0,M,C31,III,1.0,32.0
22.0,M,C31,III,1.0,34.0
22.0,M,C31,III,1.0,34.0
22.0,M,C31,III,1.0,34.0
22.0,M,C31,III,1.0,36.0
22.0,M,C31,III,1.0,41.0
22.0,M,C31,III,1.0,41.0
22.0,M,C31,III,1.0,41.0
22.0,M,C31,III,1.0,41.0
22.0,M,C31,III,1.0,43.0
22.0,M,C31,III,1.0,43.0
22.0,M,C31,III,1.0,45.0
22.0,M,C31,III,1.0,47.0
22.0,M,C31,III,1.0,47.0
22.0,M,C31,III,1.0,47.0
22.0,M,C31,III,1.0,47.0
22.0,M,C31,III,1.0,47.0
22.0,M,C31,III,1.0,47.0
22.0,M,C31,III,1.0,47.0
22.0,M,C31,III,1.0,50.0
22.0,M,C31,III,1.0,50.0
22.0,M,C31,III,1.0,50.0
22.0,M,C31,III,1.0,50.0
22.0,M,C31,III,1.0,54.0
22.0,M,C31,III,1.0,54.0
22.0,M,C31,III,1.0,54.0
22.0,M,C31,III,1.0,54.0
22.0,M,C31,III,1.0,54.0
22.0,M,C31,III,1.0,57.0
22.0,M,C31,III,1.0,57.0
22.0,M,C31,III,1.0,57.0
22.0,M,C31,III,1.0,59.0
22.0,M,C31,III,1.0,59.0
22.0,M,C31,III,1.0,61.0
22.0,M,C31,III,1.0,61.0
22.0,M,C31,III,1.0,61.0
22.0,M,C31,III,1.0,64.0
22.0,M,C31,III,1.0,66.0
22.0,M,C31,III,1.0,66.0
22.0,M,C31,III,1.0,66.0
22.0,M,C31,III,1.0,66.0
22.0,M,C31,III,1.0,66.0
22.0,M,C31,III,1.0,66.0
22.0,M,C31,III,1.0,68.0
22.0,M,C31,III,1.0,68.0
22.0,M,C31,III,1.0,68.0
22.0,M,C31,III,1.0,71.0
22.0,M,C31,III,1.0,71.0
22.0,M,C31,III,1.0,71.0
22.0,M,C31,III,1.0,73.0
22.0,M,C31,III,1.0,78.0
22.0,M,C31,III,1.0,78.0
22.0,M,C31,III,1.0,80.0
22.0,M,C31,III,1.0,83.0
22.0,M,C31,III,1.0,85.0
23.0,M,C31,III,2.0,9.0
23.0,M,C31,III,2.0,11.0
23.0,M,C31,III,2.0,18.0
23.0,M,C31,III,2.0,22.0
23.0,M,C31,III,2.0,26.0
23.0,M,C31,III,2.0,28.0
23.0,M,C31,III,2.0,32.0
23.0,M,C31,III,2.0,36.0
23.0,M,C31,III,2.0,43.0
23.0,M,C31,III,2.0,43.0
23.0,M,C31,III,2.0,43.0
23.0,M,C31,III,2.0,47.0
23.0,M,C31,III,2.0,47.0
23.0,M,C31,III,2.0,50.0
23.0,M,C31,III,2.0,50.0
23.0,M,C31,III,2.0,50.0
23.0,M,C31,III,2.0,50.0
23.0,M,C31,III,2.0,50.0
23.0,M,C31,III,2.0,54.0
23.0,M,C31,III,2.0,54.0
23.0,M,C31,III,2.0,54.0
23.0,M,C31,III,2.0,57.0
23.0,M,C31,III,2.0,59.0
23.0,M,C31,III,2.0,61.0
23.0,M,C31,III,2.0,61.0
23.0,M,C31,III,2.0,61.0
23.0,M,C31,III,2.0,61.0
23.0,M,C31,III,2.0,61.0
23.0,M,C31,III,2.0,61.0
23.0,M,C31,III,2.0,61.0
23.0,M,C31,III,2.0,66.0
23.0,M,C31,III,2.0,66.0
23.0,M,C31,III,2.0,68.0
23.0,M,C31,III,2.0,68.0
23.0,M,C31,III,2.0,68.0
23.0,M,C31,III,2.0,71.0
23.0,M,C31,III,2.0,71.0
23.0,M,C31,III,2.0,71.0
23.0,M,C31,III,2.0,71.0
23.0,M,C31,III,2.0,73.0
23.0,M,C31,III,2.0,73.0
23.0,M,C31,III,2.0,73.0
23.0,M,C31,III,2.0,73.0
23.0,M,C31,III,2.0,73.0
23.0,M,C31,III,2.0,73.0
23.0,M,C31,III,2.0,75.0
23.0,M,C31,III,2.0,75.0
23.0,M,C31,III,2.0,75.0
23.0,M,C31,III,2.0,75.0
23.0,M,C31,III,2.0,78.0
23.0,M,C31,III,2.0,78.0
23.0,M,C31,III,2.0,78.0
23.0,M,C31,III,2.0,88.0
24.0,M,C31,III,3.0,7.0
24.0,M,C31,III,3.0,26.0
24.0,M,C31,III,3.0,34.0
24.0,M,C31,III,3.0,34.0
24.0,M,C31,III,3.0,34.0
24.0,M,C31,III,3.0,36.0
24.0,M,C31,III,3.0,41.0
24.0,M,C31,III,3.0,41.0
24.0,M,C31,III,3.0,41.0
24.0,M,C31,III,3.0,41.0
24.0,M,C31,III,3.0,43.0
24.0,M,C31,III,3.0,45.0
24.0,M,C31,III,3.0,45.0
24.0,M,C31,III,3.0,45.0
24.0,M,C31,III,3.0,47.0
24.0,M,C31,III,3.0,47.0
24.0,M,C31,III,3.0,47.0
24.0,M,C31,III,3.0,50.0
24.0,M,C31,III,3.0,50.0
24.0,M,C31,III,3.0,50.0
24.0,M,C31,III,3.0,52.0
24.0,M,C31,III,3.0,52.0
24.0,M,C31,III,3.0,52.0
24.0,M,C31,III,3.0,52.0
24.0,M,C31,III,3.0,52.0
24.0,M,C31,III,3.0,52.0
24.0,M,C31,III,3.0,54.0
24.0,M,C31,III,3.0,54.0
24.0,M,C31,III,3.0,57.0
24.0,M,C31,III,3.0,57.0
24.0,M,C31,III,3.0,57.0
24.0,M,C31,III,3.0,59.0
24.0,M,C31,III,3.0,59.0
24.0,M,C31,III,3.0,59.0
24.0,M,C31,III,3.0,59.0
24.0,M,C31,III,3.0,61.0
24.0,M,C31,III,3.0,61.0
24.0,M,C31,III,3.0,61.0
24.0,M,C31,III,3.0,61.0
24.0,M,C31,III,3.0,61.0
24.0,M,C31,III,3.0,61.0
24.0,M,C31,III,3.0,61.0
24.0,M,C31,III,3.0,61.0
24.0,M,C31,III,3.0,64.0
24.0,M,C31,III,3.0,66.0
24.0,M,C31,III,3.0,66.0
24.0,M,C31,III,3.0,68.0
24.0,M,C31,III,3.0,68.0
24.0,M,C31,III,3.0,68.0
24.0,M,C31,III,3.0,68.0
24.0,M,C31,III,3.0,68.0
24.0,M,C31,III,3.0,68.0
24.0,M,C31,III,3.0,68.0
24.0,M,C31,III,3.0,71.0
24.0,M,C31,III,3.0,71.0
24.0,M,C31,III,3.0,71.0
24.0,M,C31,III,3.0,71.0
24.0,M,C31,III,3.0,71.0
24.0,M,C31,III,3.0,73.0
24.0,M,C31,III,3.0,73.0
24.0,M,C31,III,3.0,73.0
24.0,M,C31,III,3.0,73.0
24.0,M,C31,III,3.0,75.0
24.0,M,C31,III,3.0,75.0
24.0,M,C31,III,3.0,78.0
24.0,M,C31,III,3.0,80.0
24.0,M,C31,III,3.0,83.0
1.0,F,Dup,I,1.0,7.0
1.0,F,Dup,I,1.0,16.0
1.0,F,Dup,I,1.0,16.0
1.0,F,Dup,I,1.0,16.0
1.0,F,Dup,I,1.0,18.0
1.0,F,Dup,I,1.0,20.0
1.0,F,Dup,I,1.0,20.0
1.0,F,Dup,I,1.0,22.0
1.0,F,Dup,I,1.0,22.0
1.0,F,Dup,I,1.0,22.0
1.0,F,Dup,I,1.0,22.0
1.0,F,Dup,I,1.0,22.0
1.0,F,Dup,I,1.0,24.0
1.0,F,Dup,I,1.0,24.0
1.0,F,Dup,I,1.0,24.0
1.0,F,Dup,I,1.0,24.0
1.0,F,Dup,I,1.0,26.0
1.0,F,Dup,I,1.0,26.0
1.0,F,Dup,I,1.0,26.0
1.0,F,Dup,I,1.0,28.0
1.0,F,Dup,I,1.0,28.0
1.0,F,Dup,I,1.0,28.0
1.0,F,Dup,I,1.0,28.0
1.0,F,Dup,I,1.0,30.0
1.0,F,Dup,I,1.0,32.0
1.0,F,Dup,I,1.0,32.0
1.0,F,Dup,I,1.0,34.0
1.0,F,Dup,I,1.0,34.0
1.0,F,Dup,I,1.0,34.0
1.0,F,Dup,I,1.0,36.0
1.0,F,Dup,I,1.0,36.0
1.0,F,Dup,I,1.0,36.0
1.0,F,Dup,I,1.0,36.0
1.0,F,Dup,I,1.0,36.0
1.0,F,Dup,I,1.0,36.0
1.0,F,Dup,I,1.0,38.0
1.0,F,Dup,I,1.0,38.0
1.0,F,Dup,I,1.0,38.0
1.0,F,Dup,I,1.0,41.0
1.0,F,Dup,I,1.0,41.0
1.0,F,Dup,I,1.0,41.0
1.0,F,Dup,I,1.0,41.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,43.0
1.0,F,Dup,I,1.0,45.0
1.0,F,Dup,I,1.0,45.0
1.0,F,Dup,I,1.0,47.0
1.0,F,Dup,I,1.0,52.0
1.0,F,Dup,I,1.0,64.0
2.0,F,Dup,I,2.0,7.0
2.0,F,Dup,I,2.0,16.0
2.0,F,Dup,I,2.0,16.0
2.0,F,Dup,I,2.0,18.0
2.0,F,Dup,I,2.0,20.0
2.0,F,Dup,I,2.0,20.0
2.0,F,Dup,I,2.0,22.0
2.0,F,Dup,I,2.0,22.0
2.0,F,Dup,I,2.0,22.0
2.0,F,Dup,I,2.0,24.0
2.0,F,Dup,I,2.0,24.0
2.0,F,Dup,I,2.0,24.0
2.0,F,Dup,I,2.0,24.0
2.0,F,Dup,I,2.0,24.0
2.0,F,Dup,I,2.0,24.0
2.0,F,Dup,I,2.0,26.0
2.0,F,Dup,I,2.0,26.0
2.0,F,Dup,I,2.0,26.0
2.0,F,Dup,I,2.0,26.0
2.0,F,Dup,I,2.0,26.0
2.0,F,Dup,I,2.0,28.0
2.0,F,Dup,I,2.0,28.0
2.0,F,Dup,I,2.0,28.0
2.0,F,Dup,I,2.0,28.0
2.0,F,Dup,I,2.0,28.0
2.0,F,Dup,I,2.0,30.0
2.0,F,Dup,I,2.0,30.0
2.0,F,Dup,I,2.0,30.0
2.0,F,Dup,I,2.0,32.0
2.0,F,Dup,I,2.0,32.0
2.0,F,Dup,I,2.0,32.0
2.0,F,Dup,I,2.0,32.0
2.0,F,Dup,I,2.0,32.0
2.0,F,Dup,I,2.0,32.0
2.0,F,Dup,I,2.0,34.0
2.0,F,Dup,I,2.0,34.0
2.0,F,Dup,I,2.0,34.0
2.0,F,Dup,I,2.0,34.0
2.0,F,Dup,I,2.0,34.0
2.0,F,Dup,I,2.0,34.0
2.0,F,Dup,I,2.0,34.0
2.0,F,Dup,I,2.0,34.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,36.0
2.0,F,Dup,I,2.0,38.0
2.0,F,Dup,I,2.0,38.0
